Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
pak,Pakistan,S Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-4129.083008,-805.9041748,-4934.987793,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,21.85089111,189.0552368,210.9060669,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.493376553,1.086373568,0.592996955,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.034215927,100.63871,106.6729813,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,266.7930298,-2249.911621,-1983.118164,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,48.54997253,776.0772095,824.6273804,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.705569088,-0.80405885,-1.509627461,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,39.31719589,211.7304993,251.047699,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.367797494,14.71005631,14.34226227,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,527.8649902,4480.810547,5008.678223,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,3.416623354,16.44393921,19.86058426,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,10.91775131,393.057312,403.9749756,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,19.00114441,78.8868103,97.88793945,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-1.48985076,20.84082794,19.3509903,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.661258459,93.54153442,96.20279694,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.659430027,23.93787956,30.59732437,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,46.85025406,902.0049439,948.8546143,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,3.320017338,41.78238678,45.10240936,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,12.08603478,64.45004273,76.53608704,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,19.76588249,77.75440979,97.52031708,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,9.758392334,42.98427963,52.74267197,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.319782257,42.31576538,48.63555145,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,5.09281826,112.8948288,117.9876328,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.086229324,39.97407532,42.06028748,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.222207308,5.463703156,5.685908318,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,30.49457169,111.2871704,141.7817535,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,24.35540009,22.94252014,47.29792023,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,3.248044252,33.52450562,36.77256012,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.125247955,326.9030457,333.0282593,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.048060894,83.37200928,85.41999817,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,8.53109169,220.6130066,229.1441345,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,7.455147743,21.82425118,29.27939796,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,7.273464203,4.068622589,11.34206772,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.550029755,7.031383991,11.58141136,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.707357049,6.196028709,7.903390408,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.576711297,17.30948257,18.88619423,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.404054642,6.046954155,10.45101738,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,11.71129608,15.4152813,27.12659073,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.524811268,0.10766615,-0.417143941,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.018198013,4.324583054,10.34278679,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,79.15422058,226.0960693,305.2502136,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,58.13221359,112.5432892,170.6755981,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,22.89644623,31.43136215,54.3278122,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.635090828,13.31904316,17.95413399,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.153445602,6.122071266,7.275525093,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,52.54905319,248.7924805,301.3416748,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.241291627,0.808728337,1.050019264,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.641258717,0.603765845,3.24502945,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-1.785897255,3.31919837,1.533301115,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.138360888,3.620300055,3.481940031,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,39.31987763,43.9499588,83.26983643,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,14.81263733,22.16243172,36.97504425,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,9.380338669,23.18557358,32.5658989,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,8.685821533,24.83833313,33.52415085,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.267296076,3.600177288,5.867479324,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.216868758,3.143024921,4.35989666,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,77.27050781,323.42453,400.6950073,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,8.129688263,13.72936916,21.8590641,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,25.26102829,82.91784668,108.1789246,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-3.608478308,26.72587395,23.11740112,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-4.302096367,20.71539688,16.41330147,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.662433624,0.304611146,0.967045009,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.089876652,2.228861332,3.318738222,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.83578372,6.038703919,7.87448597,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,5.55610323,2.116198778,7.672302246,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-32.58297348,140.4304047,107.847435,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,26.51648712,20.99427223,47.51074982,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.663093329,1.50789547,3.170989513,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.377650857,5.079880714,6.457530022,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-9.22060585,25.72627258,16.50567246,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,2.296000004,0.484896332,2.780895948,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.226079717,1.079621792,0.853542328,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,13.00194454,16.35557175,29.35752296,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.4778983,28.96529007,28.48740387,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.246493757,0.668434203,0.914928079,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-2.364429474,26.88635635,24.52193451,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.447448313,2.167383671,2.614830494,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-2.150895119,-0.617263556,-2.768161058,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-64.77288818,32.31328583,-32.45962524,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-44.82164002,194.7915649,149.9698792,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,21.77714348,317.8598938,339.637085,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,3.332758188,28.60878944,31.94153595,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-19.72204018,15.81809235,-3.90394783,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,5.509155273,37.48941803,42.99856949,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-15.31608391,10.6647501,-4.651333809,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,18.88996315,44.21511078,63.10496521,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-28.12663651,-464.0950623,-492.2218628,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-99.0233078,219.7125855,120.6893158,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-8.2859869,10.4883976,2.202422142,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,61.3429184,165.0695496,226.4124756,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-84.16365051,-563.9648438,-648.1286621,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-44.35525894,23.01436997,-21.34085465,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,20.61872482,68.9007721,89.5194931,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,32.77507782,240.7030792,273.4780884,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,21.75655747,60.71336365,82.46994019,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.486642838,25.1734066,31.66006279,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,3.197499275,25.07270432,28.27020454,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-16.61595726,38.50816345,21.89220429,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-22.04646874,12.95072365,-9.09575367,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.421909571,25.5608635,26.98276901,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,5.9338727,194.0624695,199.9963989,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-31.61636353,283.6410828,252.0247803,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-1.368552446,14.41730881,13.04875565,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-42.90680695,20.80658722,-22.1002388,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-77.79468536,2.345936775,-75.44874573,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-202.7534332,1209.787109,1007.033936,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,6.8046875,53.76174164,60.56646729,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-2.969986677,21.83840561,18.86800003,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-7.016371727,27.19255638,20.17618752,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.20536229,0.903241992,1.10860467,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-18.04273987,1.839006186,-16.20373535,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.629193902,5.669620037,5.040425301,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.380244434,31.7056427,32.08587647,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.68636328,3.806511879,4.492877007,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.146323726,10.93822002,10.7919035,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,23.15929222,21.37757683,44.53687286,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.663517952,2.227202892,3.890722752,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,19.85240746,14.85412407,34.7065239,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,14.03327179,36.14951325,50.18278122,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,7.386466026,10.05444336,17.44090462,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,12.13844872,3.885257721,16.02370262,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.531035185,20.10453987,19.5735054,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.324450493,10.80006599,15.12451935,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,1.518569589,0.649853826,2.16842413,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-30.12974167,135.0983887,104.9686432,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,27.62185288,32.86024094,60.48209763,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,14.66672039,10.32114315,24.98785973,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,8.022754669,11.67859173,19.70135117,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.159745216,6.076015472,10.23576546,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-3.511021614,22.87325096,19.36223412,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.886895537,7.499304771,6.612406731,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.496777654,1.273938656,1.77071619,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.824089646,3.394816399,4.218905926,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,4.143249512,89.1476593,93.2908783,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,-0.063496709,0.089443751,0.025946863,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),1,HadGEM3-GC31-LL,Lancet,0.003011829,0.003164797,0.006176627,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-2.564564228,128.2271729,125.6626358,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,24.30150223,4.460743904,28.76227188,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,6.930141449,79.67565918,86.6058197,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-5643.944336,-15179.00781,-20822.95117,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-33.60037231,-31.31895828,-64.91931915,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,4.167873859,-1356.356079,-1352.188599,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-7.952400208,-549.9146729,-557.8672485,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-2.310115814,-0.28944236,-2.599557638,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-5.12644577,110.8464966,105.7200317,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-3.212177515,-1.793119073,-5.005290508,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-1.940227985,-3.115228653,-5.055457115,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-72.54797363,33.25875092,-39.28923035,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-309.2128296,1958.334351,1649.121094,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-8.530611992,15.66791153,7.137298584,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-29.45076942,774.5412598,745.09021,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-5.548135757,843.0773926,837.5291138,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-6.514915466,91.90110016,85.38615418,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),1,HadGEM3-GC31-MM,Lancet,-146.4573517,693.2764282,546.819519,402651.6075,407908.0937
