Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-404.1825256,-895.0928345,-1299.274902,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-30.40960693,-40.78038406,-71.18998718,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-248.3637695,-100.1443176,-348.5081787,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-203.8526001,-71.62414551,-275.4766541,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-1382.275391,-3641.409424,-5023.685059,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-65.90291596,-72.43989563,-138.3428497,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-32.91285324,-73.98342896,-106.8962326,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-107.5030518,-85.16509247,-192.6681824,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-17.09216309,-4.585726738,-21.67789078,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-96.50823975,-21.41224289,-117.9204636,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-27.32008362,-31.34117508,-58.66124725,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-136.5079041,-92.90357208,-229.4114838,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-1.055059433,-9.130670548,-10.18573093,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-20.40251541,-37.60342026,-58.00592804,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-306.6004639,-163.8237915,-470.4241028,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,0.035950378,-2.623398304,-2.587445259,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,30.58891296,-41.74743652,-11.15839195,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-13.06359482,-68.5357132,-81.59936523,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-14.09844303,-15.52605057,-29.62343979,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-18.026371,-9.588891983,-27.61531067,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-4.182348251,-8.068035126,-12.25039673,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-70.29993439,-43.42310333,-113.7230682,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,0.423968911,-3.094837666,-2.670867682,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-379.3952332,-625.9684448,-1005.363648,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-109.6641388,-62.44444275,-172.1085053,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-41.96963501,-16.71750259,-58.68711472,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-16.64538193,-12.44857025,-29.09397316,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-12.0193367,-13.11721325,-25.136549,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-78.20707703,-81.72429657,-159.9313202,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-10.19029903,-21.90966225,-32.09996796,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-0.505081654,-1.536811471,-2.041893482,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-2.165416241,-6.909778118,-9.075189591,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-5.474415779,-235.2575226,-240.7319336,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,-1.134184837,-0.69975394,-1.833938599,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),2.5,KIOST-ESM,ISO,0.016661163,-0.005182507,0.011478733,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-57.39341736,-910.0327759,-967.425293,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,90.23200989,-28.77766419,61.45449448,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,6.493147373,-61.6806488,-55.18748474,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-12447.99023,-43890.07031,-56338.03125,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-122.0215454,-133.1385956,-255.1598969,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-125.0150223,-6036.527344,-6161.566406,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-27.47489548,-1646.607422,-1674.081299,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-10.21098137,-18.44361305,-28.65459251,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-61.08152771,-2387.141113,-2448.222168,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-12.17783928,-55.9794426,-68.15727234,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-8.388612747,-53.50640869,-61.89499283,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-165.427124,-134.0732422,-299.5003662,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-2291.865234,-5206.702148,-7498.56543,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-63.49325562,-47.77920914,-111.2724609,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-399.2904358,-1679.505859,-2078.796143,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-617.3206787,-1316.187744,-1933.508301,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-30.15999413,-550.0465088,-580.2067871,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-481.4832764,-3043.813477,-3525.29834,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-1248.588501,-1696.998413,-2945.587158,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-285.0021973,-194.9662781,-479.9684448,60388.88224,59210.5547
afg,Afghanistan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-172.8340759,55.15434265,-117.6797562,16888.34378,15970.0098
bgd,Bangladesh,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-1285.945801,-5162.852051,-6448.799805,289703.3159,272672.4375
ind,India,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-22024.44141,-29902.76953,-51927.19531,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-283.6691895,-59.41312408,-343.0822754,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-10016.52832,-4045.904785,-14062.42969,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-139.5983582,-183.9801636,-323.5785523,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-6.231517792,-1.753231406,-7.984745979,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-66.13750458,-1006.874268,-1073.011963,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,673.6555176,-20901.48633,-20227.83984,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-353.4907837,-1905.49292,-2258.983887,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-4.746714592,-1.426318288,-6.172428131,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,83.3069458,-630.6972656,-547.3900147,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-71.02656555,-46.05514526,-117.0816803,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-433.1622315,-4324.98291,-4758.14502,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,23.07426834,-97.77738953,-74.70303345,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-117.031311,-1141.658569,-1258.689697,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,30.96801758,-99.93218994,-68.9642334,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-18.14304924,-105.7329636,-123.8760529,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-45.42319489,-215.5495453,-260.9727783,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,10.41970062,-36.55809784,-26.13841057,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-223.5216675,-1547.327026,-1770.847046,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-5.290297031,-61.98363495,-67.27294922,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-16.13045502,-82.67524719,-98.80568695,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-37.55055237,-108.2167206,-145.7672119,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-11.41545487,-64.60527039,-76.02077484,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-17.86909485,-83.69698334,-101.5661011,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-33.31494141,-155.4549866,-188.769928,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-18.1599884,-54.21755219,-72.37754059,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-7.935593128,-7.209090233,-15.14468098,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-61.67990875,-122.6372986,-184.3171845,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-15.58211994,-7.12541008,-22.70752907,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-10.08343887,-29.5578537,-39.64128876,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-2.558490515,-256.7584534,-259.3168945,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-8.405662537,-100.9183579,-109.3239822,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-198.736084,-466.6685181,-665.4042969,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,0.700414836,-29.80986595,-29.10946655,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-9.846925736,83.17243195,73.32539368,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,6.382247448,1.904432058,8.286689758,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-11.40966988,-18.64984894,-30.05951691,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-7.890020371,-42.81319046,-50.70321655,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,5.432137966,1.053274632,6.485437393,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,40.86500549,-31.5290165,9.336205483,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-6.197538853,2.141195774,-4.056321144,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,12.19474411,31.50668716,43.70141602,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,155.3005371,-241.1642456,-85.86530304,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,46.00099945,-174.2341309,-128.2342072,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-51.69252396,-6.863091469,-58.55563355,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,2.97158742,-37.13253021,-34.16104126,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-10.77192402,-10.17447472,-20.94645882,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-54.22550583,-472.8223572,-527.0498047,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-1.270496965,-0.876779199,-2.147164822,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,9.816083908,12.57970619,22.39586449,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-12.88070297,-8.7943573,-21.6750412,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-3.992442846,-7.66804409,-11.66047478,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,165.4952087,13.23044205,178.7256317,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,26.97470474,-7.51612854,19.45859146,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-11.8143816,13.30929184,1.495068312,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-37.63201141,-53.3433609,-90.97537231,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,4.349874973,-1.767346621,2.58244133,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-3.665875197,-6.309066773,-9.974957466,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,74.93487549,-285.90448,-210.9701843,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,9.89163971,18.4828167,28.37424851,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-0.061333179,-10.13828373,-11.38923645,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-49.59135437,-118.0724869,-167.6636047,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-33.21899414,-150.1513977,-183.3704987,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,3.774790049,-0.769936621,3.004849672,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-7.055685043,-4.384638786,-11.44032478,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-11.70581818,-18.34576035,-30.05157852,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,12.34845161,29.43803787,41.78644943,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-355.4251709,-809.177063,-1164.601685,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,70.56943512,-67.35860443,3.210752964,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,1.584392905,-2.303500652,-0.719104111,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-10.05133629,-10.32867146,-20.37995529,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-60.88983917,-149.8275757,-210.7173615,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,6.565275669,-5.185003758,1.380270004,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-6.805902481,-3.293162108,-10.09907436,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-41.55216217,-41.63017273,-83.18232727,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-8.938280106,-100.6670609,-109.6043396,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-0.685896277,-4.138177872,-4.824074745,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-28.39377976,-110.8745117,-139.26828,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-3.170909166,-2.640296459,-5.811205387,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-11.24461174,-4.429715157,-15.67431641,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-421.5490723,-641.5483398,-1063.097168,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-529.8464356,-1430.075195,-1959.921875,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-40.23986054,-533.9995117,-574.239502,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-26.60465241,-51.71366882,-78.31832123,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-103.3385315,-529.1253662,-632.4636841,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-22.17211914,-37.13131332,-59.30341339,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-74.33335877,-396.0141602,-470.3475342,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-30.10163117,-66.11316681,-96.21485901,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-134.1130676,-3003.386719,-3137.499268,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-639.2915039,-4314.179199,-4953.47168,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-33.22556686,-28.27554131,-61.50111389,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-71.47989655,-239.293045,-310.772583,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-378.8114929,-4687.636719,-5066.449219,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-310.555481,-249.4385681,-559.9945068,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-212.8956757,-238.2999268,-451.1956177,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-147.6697846,-399.277832,-546.9476929,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-86.44633484,-91.31916046,-177.7654877,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-32.74291992,-36.8515625,-69.59449768,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-111.3724289,-111.8401413,-223.2125549,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-44.58555222,-82.9367218,-127.5222778,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-79.18172455,-93.29016113,-172.4718628,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-38.39690399,-62.80417633,-101.2010727,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-36.15182495,-354.3670044,-390.5186768,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),2.5,MIROC-ES2L,ISO,-240.9537964,-665.6825562,-906.6359863,52146.10277,56548.1328
